iso_code,continent,location,year,month,day,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,total_vaccinations_per_million,people_vaccincated_per_million,stringency_index,population_density,gdp_per_capita
BGD,Asia,Bangladesh,2021,Mar,0,3711.806,395.163,0,0,70407,3.26,3.26,3.26,0,81.02,1265.036,3523.984
BGD,Asia,Bangladesh,2021,Apr,0,4391.425,679.62,0,0,575930,4.3,3.47,4.3,0,83.33,1265.036,3523.984
BGD,Asia,Bangladesh,2021,Jan,0,3249.384,131.333,0,0,567,0,0,0,0,80.09,1265.036,3523.984
BRB,North America,Barbados,2020,Mar,0,118.314,118.315,0,0,0,0,0,0,0,38.89,664.463,16978.068
BRB,North America,Barbados,2020,Apr,0,281.866,163.552,0,0,0,0,0,0,0,73.15,664.463,16978.068
BRB,North America,Barbados,2020,May,0,320.144,38.28,0,0,0,0,0,0,0,88.89,664.463,16978.068
BRB,North America,Barbados,2020,Jun,0,337.543,17.399,0,0,0,0,0,0,0,78.7,664.463,16978.068
BRB,North America,Barbados,2020,Jul,0,382.78,45.239,0,0,0,0,0,0,0,57.41,664.463,16978.068
BRB,North America,Barbados,2020,Aug,0,605.489,222.709,0,0,0,0,0,0,0,45.37,664.463,16978.068
BRB,North America,Barbados,2020,Sep,0,661.166,55.679,0,0,0,0,0,0,0,38.89,664.463,16978.068
BRB,North America,Barbados,2020,Oct,0,824.718,163.553,0,0,0,0,0,0,0,35.19,664.463,16978.068
BRB,North America,Barbados,2020,Nov,0,960.431,135.714,0,0,0,0,0,0,0,40.74,664.463,16978.068
BRB,North America,Barbados,2020,Dec,0,1332.772,372.343,0,0,0,0,0,0,0,40.74,664.463,16978.068
BRB,North America,Barbados,2021,Feb,0,10676.095,5299.77,0,0,34125,13.44,13.44,13.44,0.001,66.67,664.463,16978.068
BRB,North America,Barbados,2021,Mar,0,12708.311,2032.217,0,0,25054,22.18,22.18,22.18,0.002,70.37,664.463,16978.068
BRB,North America,Barbados,2021,Apr,0,13167.647,459.336,0,0,5557,24.18,24.18,24.18,0.002,66.67,664.463,16978.068
BRB,North America,Barbados,2021,Jan,0,5376.325,4043.554,0,0,0,0,0,0,0,50.93,664.463,16978.068
BLR,Europe,Belarus,2020,Feb,0,0.106,0.106,0,0,0,0,0,0,0,0,46.858,17167.967
BLR,Europe,Belarus,2020,Mar,0,16.086,15.978,0,0,0,0,0,0,0,0,46.858,17167.967
BLR,Europe,Belarus,2020,Apr,0,1484.445,1468.361,0,0,0,0,0,0,0,8.33,46.858,17167.967
BLR,Europe,Belarus,2020,May,0,4503.604,3019.158,0,0,0,0,0,0,0,16.67,46.858,17167.967
BLR,Europe,Belarus,2020,Jun,0,6573.806,2070.203,0,0,0,0,0,0,0,16.67,46.858,17167.967
BLR,Europe,Belarus,2020,Jul,0,7175.965,602.162,0,0,0,0,0,0,0,16.67,46.858,17167.967
BLR,Europe,Belarus,2020,Aug,0,7602.98,427.015,0,0,0,0,0,0,0,16.67,46.858,17167.967
BLR,Europe,Belarus,2020,Sep,0,8321.339,718.356,0,0,0,0,0,0,0,16.67,46.858,17167.967
BLR,Europe,Belarus,2020,Oct,0,10422.125,2100.786,0,0,0,0,0,0,0,16.67,46.858,17167.967
BLR,Europe,Belarus,2020,Nov,0,14461.039,4038.914,0,0,0,0,0,0,0,22.22,46.858,17167.967
BLR,Europe,Belarus,2020,Dec,0,20560.631,6099.593,0,0,0,0,0,0,0,22.22,46.858,17167.967
BLR,Europe,Belarus,2021,Feb,0,30404.936,4124.106,0,0,0,0.22,0.22,0.22,0,27.78,46.858,17167.967
BLR,Europe,Belarus,2021,Mar,0,34056.098,3651.163,0,0,0,0.71,0.43,0.71,0,27.78,46.858,17167.967
BLR,Europe,Belarus,2021,Apr,0,36522.201,2466.105,0,0,0,0,0.97,0,0,27.78,46.858,17167.967
BLR,Europe,Belarus,2021,Jan,0,26280.83,5720.202,0,0,0,0,0,0,0,27.78,46.858,17167.967
BEL,Europe,Belgium,2020,Feb,0,0.086,0.086,0,0,0,0,0,0,0,11.11,375.564,42658.576
BEL,Europe,Belgium,2020,Mar,0,1102.28,1102.196,0,0,0,0,0,0,0,11.11,375.564,42658.576
BEL,Europe,Belgium,2020,Apr,0,4186.42,3084.141,0,0,0,0,0,0,0,81.48,375.564,42658.576
BEL,Europe,Belgium,2020,May,0,5037.354,850.936,0,0,0,0,0,0,0,81.48,375.564,42658.576
BEL,Europe,Belgium,2020,Jun,0,5300.176,262.823,0,0,0,0,0,0,0,75,375.564,42658.576
BEL,Europe,Belgium,2020,Jul,0,5932.121,631.947,0,0,0,0,0,0,0,50,375.564,42658.576
BEL,Europe,Belgium,2020,Aug,0,7354.515,1422.394,0,0,0,0,0,0,0,62.96,375.564,42658.576
BEL,Europe,Belgium,2020,Sep,0,10220.528,2866.013,0,0,0,0,0,0,0,52.78,375.564,42658.576
BEL,Europe,Belgium,2020,Oct,0,37035.653,26815.125,0,0,0,0,0,0,0,47.22,375.564,42658.576
BEL,Europe,Belgium,2020,Nov,0,49815.714,12780.062,0,0,0,0,0,0,0,56.48,375.564,42658.576
BEL,Europe,Belgium,2020,Dec,0,55782.349,5966.635,0,0,488,0.01,0.01,0.01,0,60.19,375.564,42658.576
BEL,Europe,Belgium,2021,Feb,0,66569.16,5294.225,0,0,516977,7.36,4.51,7.36,0.001,62.96,375.564,42658.576
BEL,Europe,Belgium,2021,Mar,0,76141.694,9572.533,0,0,1083976,16.71,12.03,16.71,0.002,62.96,375.564,42658.576
BEL,Europe,Belgium,2021,Apr,0,82110.227,5968.533,0,0,1027897,25.58,19.5,25.58,0.003,70.37,375.564,42658.576
BEL,Europe,Belgium,2021,Jan,0,61274.938,5492.589,0,0,335123,2.9,2.68,2.9,0,60.19,375.564,42658.576
BLZ,North America,Belize,2020,Mar,0,7.545,7.545,0,0,0,0,0,0,0,54.63,16.426,7824.362
BLZ,North America,Belize,2020,Apr,0,45.269,37.725,0,0,0,0,0,0,0,75,16.426,7824.362
BLZ,North America,Belize,2020,May,0,45.269,0,0,0,0,0,0,0,0,76.85,16.426,7824.362
BLZ,North America,Belize,2020,Jun,0,60.359,15.09,0,0,0,0,0,0,0,75.93,16.426,7824.362
BLZ,North America,Belize,2020,Jul,0,120.718,60.36,0,0,0,0,0,0,0,69.44,16.426,7824.362
BLZ,North America,Belize,2020,Aug,0,2532.562,2411.846,0,0,0,0,0,0,0,69.44,16.426,7824.362
BLZ,North America,Belize,2020,Sep,0,5009.796,2477.234,0,0,0,0,0,0,0,72.69,16.426,7824.362
BLZ,North America,Belize,2020,Oct,0,8769.658,3759.861,0,0,0,0,0,0,0,69.44,16.426,7824.362
BLZ,North America,Belize,2020,Nov,0,14722.562,5952.902,0,0,0,0,0,0,0,66.67,16.426,7824.362
BLZ,North America,Belize,2020,Dec,0,27101.184,12378.623,0,0,0,0,0,0,0,72.22,16.426,7824.362
BLZ,North America,Belize,2021,Feb,0,30916.375,968.26,0,0,0,0,0,0,0,73.15,16.426,7824.362
BLZ,North America,Belize,2021,Mar,0,31326.313,409.941,0,0,13958,5.55,5.55,5.55,0.001,73.15,16.426,7824.362
BLZ,North America,Belize,2021,Apr,0,31582.839,256.527,0,0,2833,8.62,8.62,8.62,0.001,73.15,16.426,7824.362
BLZ,North America,Belize,2021,Jan,0,29948.116,2846.933,0,0,0,0,0,0,0,72.22,16.426,7824.362
BEN,Africa,Benin,2020,Mar,0,0.742,0.74,0,0,0,0,0,0,0,16.67,99.11,2064.236
BEN,Africa,Benin,2020,Apr,0,5.279,4.536,0,0,0,0,0,0,0,70.83,99.11,2064.236
BEN,Africa,Benin,2020,May,0,27.963,13.857,0,0,0,0,0,0,0,70.83,99.11,2064.236
BEN,Africa,Benin,2020,Jun,0,98.901,79.763,0,0,0,0,0,0,0,57.41,99.11,2064.236
BEN,Africa,Benin,2020,Jul,0,148.888,49.987,0,0,0,0,0,0,0,41.67,99.11,2064.236
BEN,Africa,Benin,2020,Aug,0,176.934,28.047,0,0,0,0,0,0,0,41.67,99.11,2064.236
BEN,Africa,Benin,2020,Sep,0,194.421,17.486,0,0,0,0,0,0,0,41.67,99.11,2064.236
BEN,Africa,Benin,2020,Oct,0,218.012,23.592,0,0,0,0,0,0,0,47.22,99.11,2064.236
BEN,Africa,Benin,2020,Nov,0,248.697,30.685,0,0,0,0,0,0,0,31.48,99.11,2064.236
BEN,Africa,Benin,2020,Dec,0,268.164,19.465,0,0,0,0,0,0,0,40.74,99.11,2064.236
BEN,Africa,Benin,2021,Feb,0,448.232,127.113,0,0,0,0,0,0,0,26.39,99.11,2064.236
BEN,Africa,Benin,2021,Mar,0,585.654,137.422,0,0,0,0,0,0,0,30.56,99.11,2064.236
BEN,Africa,Benin,2021,Apr,0,627.805,42.151,0,0,0,0,0,0,0,46.3,99.11,2064.236
BEN,Africa,Benin,2021,Jan,0,321.12,52.957,0,0,0,0,0,0,0,35.19,99.11,2064.236
BMU,North America,Bermuda,2021,Feb,0,0,0,0,0,0,33.25,21.93,33.25,0.003,50.93,1308.82,50669.315
BMU,North America,Bermuda,2021,Mar,0,0,0,0,0,0,60.68,36,60.68,0.006,47.22,1308.82,50669.315
BMU,North America,Bermuda,2021,Apr,0,0,0,0,0,0,73.48,41.4,73.48,0.007,74.07,1308.82,50669.315
BMU,North America,Bermuda,2021,Jan,0,0,0,0,0,0,7.86,7.86,7.86,0.001,61.11,1308.82,50669.315
BTN,Asia,Bhutan,2020,Mar,0,5.184,5.184,0,0,0,0,0,0,0,31.48,21.188,8708.597
BTN,Asia,Bhutan,2020,Apr,0,9.072,3.888,0,0,0,0,0,0,0,83.33,21.188,8708.597
BTN,Asia,Bhutan,2020,May,0,55.727,46.656,0,0,0,0,0,0,0,83.33,21.188,8708.597
BTN,Asia,Bhutan,2020,Jun,0,99.791,44.064,0,0,0,0,0,0,0,83.33,21.188,8708.597
BTN,Asia,Bhutan,2020,Jul,0,130.895,31.104,0,0,0,0,0,0,0,71.3,21.188,8708.597
BTN,Asia,Bhutan,2020,Aug,0,291.597,160.704,0,0,0,0,0,0,0,62.96,21.188,8708.597
BTN,Asia,Bhutan,2020,Sep,0,365.469,73.872,0,0,0,0,0,0,0,92.13,21.188,8708.597
BTN,Asia,Bhutan,2020,Oct,0,452.3,86.832,0,0,0,0,0,0,0,77.78,21.188,8708.597
BTN,Asia,Bhutan,2020,Nov,0,531.355,79.056,0,0,0,0,0,0,0,77.78,21.188,8708.597
BTN,Asia,Bhutan,2020,Dec,0,868.312,336.959,0,0,0,0,0,0,0,64.81,21.188,8708.597
BTN,Asia,Bhutan,2021,Feb,0,1123.622,10.368,0,0,0,0,0,0,0,43.06,21.188,8708.597
BTN,Asia,Bhutan,2021,Mar,0,1131.398,7.776,0,0,394765,51.16,51.16,51.16,0.005,43.06,21.188,8708.597
BTN,Asia,Bhutan,2021,Apr,0,1245.445,114.048,0,0,83768,62.02,62.02,62.02,0.006,72.22,21.188,8708.597
BTN,Asia,Bhutan,2021,Jan,0,1113.254,244.944,0,0,0,0,0,0,0,81.94,21.188,8708.597
BOL,South America,Bolivia,2020,Mar,0,9.166,9.168,0,0,0,0,0,0,0,5.56,10.202,6885.829
BOL,South America,Bolivia,2020,Apr,0,99.974,90.807,0,0,0,0,0,0,0,96.3,10.202,6885.829
BOL,South America,Bolivia,2020,May,0,855.134,755.16,0,0,0,0,0,0,0,96.3,10.202,6885.829
BOL,South America,Bolivia,2020,Jun,0,2845.791,1990.654,0,0,0,0,0,0,0,88.89,10.202,6885.829
BOL,South America,Bolivia,2020,Jul,0,6578.327,3732.537,0,0,0,0,0,0,0,89.81,10.202,6885.829
BOL,South America,Bolivia,2020,Aug,0,9988.667,3410.341,0,0,0,0,0,0,0,89.81,10.202,6885.829
BOL,South America,Bolivia,2020,Sep,0,11591.764,1603.095,0,0,0,0,0,0,0,81.48,10.202,6885.829
BOL,South America,Bolivia,2020,Oct,0,12143.977,552.215,0,0,0,0,0,0,0,81.48,10.202,6885.829
BOL,South America,Bolivia,2020,Nov,0,12396.782,252.801,0,0,0,0,0,0,0,81.48,10.202,6885.829
BOL,South America,Bolivia,2020,Dec,0,13717.434,1320.651,0,0,0,0,0,0,0,47.22,10.202,6885.829
BOL,South America,Bolivia,2021,Feb,0,21332.081,2756.354,0,0,3493,0.09,0,0.09,0,19.44,10.202,6885.829
BOL,South America,Bolivia,2021,Mar,0,23336.788,2004.71,0,0,284698,2.61,1.67,2.61,0,19.44,10.202,6885.829
BOL,South America,Bolivia,2021,Apr,0,24874.606,1537.818,0,0,226311,4.54,3.13,4.54,0,25,10.202,6885.829
BOL,South America,Bolivia,2021,Jan,0,18575.727,4858.291,0,0,67,0,0,0,0,52.78,10.202,6885.829
BIH,Europe,Bosnia and Herzegovina,2020,Mar,0,128.017,128.019,0,0,0,0,0,0,0,11.11,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,Apr,0,535.538,407.518,0,0,0,0,0,0,0,89.81,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,May,0,765.054,229.515,0,0,0,0,0,0,0,90.74,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,Jun,0,1357.285,592.232,0,0,0,0,0,0,0,54.63,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,Jul,0,3619.832,2262.549,0,0,0,0,0,0,0,51.85,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,Aug,0,6085.073,2465.241,0,0,0,0,0,0,0,59.26,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,Sep,0,8372.615,2287.54,0,0,0,0,0,0,0,46.3,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,Oct,0,15267.548,6894.932,0,0,0,0,0,0,0,40.74,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,Nov,0,26792.428,11524.88,0,0,0,0,0,0,0,42.59,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2020,Dec,0,33828.485,7036.058,0,0,0,0,0,0,0,50,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2021,Feb,0,39922.702,2890.134,0,0,0,0,0,0,0,42.59,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2021,Mar,0,51702.397,11779.697,0,0,0,0,0,0,0,42.59,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2021,Apr,0,58264.181,6561.784,0,0,0,0.46,0,0.46,0,42.59,68.496,11713.895
BIH,Europe,Bosnia and Herzegovina,2021,Jan,0,37032.567,3204.081,0,0,0,0,0,0,0,42.59,68.496,11713.895
BWA,Africa,Botswana,2020,Mar,0,1.701,1.701,0,0,0,0,0,0,0,61.11,4.044,15807.374
BWA,Africa,Botswana,2020,Apr,0,9.78,8.078,0,0,0,0,0,0,0,61.11,4.044,15807.374
BWA,Africa,Botswana,2020,May,0,14.883,5.102,0,0,0,0,0,0,0,86.11,4.044,15807.374
BWA,Africa,Botswana,2020,Jun,0,96.529,81.645,0,0,0,0,0,0,0,61.11,4.044,15807.374
BWA,Africa,Botswana,2020,Jul,0,341.891,245.362,0,0,0,0,0,0,0,57.41,4.044,15807.374
BWA,Africa,Botswana,2020,Aug,0,694.413,352.521,0,0,0,0,0,0,0,64.35,4.044,15807.374
BWA,Africa,Botswana,2020,Sep,0,1348.855,654.441,0,0,0,0,0,0,0,52.78,4.044,15807.374
BWA,Africa,Botswana,2020,Oct,0,2824.43,1475.575,0,0,0,0,0,0,0,63.89,4.044,15807.374
BWA,Africa,Botswana,2020,Nov,0,4567.905,1743.476,0,0,0,0,0,0,0,52.78,4.044,15807.374
BWA,Africa,Botswana,2020,Dec,0,6295.647,1727.742,0,0,0,0,0,0,0,50.93,4.044,15807.374
BWA,Africa,Botswana,2021,Feb,0,12064.424,3009.835,0,0,0,0,0,0,0,53.7,4.044,15807.374
BWA,Africa,Botswana,2021,Mar,0,16944.879,4880.454,0,0,0,0,0,0,0,62.04,4.044,15807.374
BWA,Africa,Botswana,2021,Apr,0,19008.983,2064.104,0,0,0,1.34,1.34,1.34,0,62.04,4.044,15807.374
BWA,Africa,Botswana,2021,Jan,0,9054.59,2758.944,0,0,0,0,0,0,0,56.48,4.044,15807.374
BRA,South America,Brazil,2020,Feb,0,0.009,0.01,0,0,0,0,0,0,0,5.56,25.04,14103.452
BRA,South America,Brazil,2020,Mar,0,26.896,26.887,0,0,0,0,0,0,0,5.56,25.04,14103.452
BRA,South America,Brazil,2020,Apr,0,410.177,383.281,0,0,0,0,0,0,0,74.54,25.04,14103.452
BRA,South America,Brazil,2020,May,0,2422.142,2011.963,0,0,0,0,0,0,0,77.31,25.04,14103.452
BRA,South America,Brazil,2020,Jun,0,6595.996,4173.853,0,0,0,0,0,0,0,77.31,25.04,14103.452
BRA,South America,Brazil,2020,Jul,0,12525.839,5929.842,0,0,0,0,0,0,0,77.31,25.04,14103.452
BRA,South America,Brazil,2020,Aug,0,18386.728,5860.889,0,0,0,0,0,0,0,72.69,25.04,14103.452
BRA,South America,Brazil,2020,Sep,0,22633.366,4246.639,0,0,0,0,0,0,0,69.91,25.04,14103.452
BRA,South America,Brazil,2020,Oct,0,26042.625,3409.259,0,0,0,0,0,0,0,67.13,25.04,14103.452
BRA,South America,Brazil,2020,Nov,0,29807.563,3764.939,0,0,0,0,0,0,0,57.87,25.04,14103.452
BRA,South America,Brazil,2020,Dec,0,36112.13,6304.567,0,0,0,0,0,0,0,60.65,25.04,14103.452
BRA,South America,Brazil,2021,Feb,0,49639.106,6334.831,0,0,6359509,3.97,3.07,3.97,0,69.91,25.04,14103.452
BRA,South America,Brazil,2021,Mar,0,59977.336,10338.229,0,0,9742356,9.01,7.02,9.01,0.001,67.13,25.04,14103.452
BRA,South America,Brazil,2021,Apr,0,65740.186,5762.851,0,0,11071090,15.5,11.46,15.5,0.002,0,25.04,14103.452
BRA,South America,Brazil,2021,Jan,0,43304.275,7192.142,0,0,2074059,0.98,0.96,0.98,0,64.35,25.04,14103.452
BRN,Asia,Brunei,2020,Mar,0,294.869,294.869,0,0,0,0,0,0,0,19.44,81.347,71809.251
BRN,Asia,Brunei,2020,Apr,0,315.441,20.574,0,0,0,0,0,0,0,52.78,81.347,71809.251
BRN,Asia,Brunei,2020,May,0,322.298,6.858,0,0,0,0,0,0,0,58.33,81.347,71809.251
BRN,Asia,Brunei,2020,Jun,0,322.298,0,0,0,0,0,0,0,0,52.78,81.347,71809.251
BRN,Asia,Brunei,2020,Jul,0,322.298,0,0,0,0,0,0,0,0,49.07,81.347,71809.251
BRN,Asia,Brunei,2020,Aug,0,329.156,6.858,0,0,0,0,0,0,0,39.81,81.347,71809.251
BRN,Asia,Brunei,2020,Sep,0,333.727,4.572,0,0,0,0,0,0,0,37.96,81.347,71809.251
BRN,Asia,Brunei,2020,Oct,0,338.299,4.572,0,0,0,0,0,0,0,35.19,81.347,71809.251
BRN,Asia,Brunei,2020,Nov,0,342.87,4.572,0,0,0,0,0,0,0,35.19,81.347,71809.251
BRN,Asia,Brunei,2020,Dec,0,358.871,16.001,0,0,0,0,0,0,0,35.19,81.347,71809.251
BRN,Asia,Brunei,2021,Feb,0,425.159,13.716,0,0,0,0,0,0,0,35.19,81.347,71809.251
BRN,Asia,Brunei,2021,Mar,0,484.59,59.433,0,0,0,0,0,0,0,40.74,81.347,71809.251
BRN,Asia,Brunei,2021,Apr,0,505.162,20.573,0,0,340,0.53,0.53,0.53,0,40.74,81.347,71809.251
BRN,Asia,Brunei,2021,Jan,0,411.445,52.574,0,0,0,0,0,0,0,35.19,81.347,71809.251
BGR,Europe,Bulgaria,2020,Mar,0,57.423,57.426,0,0,0,0,0,0,0,21.3,65.18,18563.307
BGR,Europe,Bulgaria,2020,Apr,0,216.739,159.32,0,0,0,0,0,0,0,71.3,65.18,18563.307
BGR,Europe,Bulgaria,2020,May,0,361.664,144.925,0,0,0,0,0,0,0,73.15,65.18,18563.307
BGR,Europe,Bulgaria,2020,Jun,0,718.002,356.337,0,0,0,0,0,0,0,44.44,65.18,18563.307
BGR,Europe,Bulgaria,2020,Jul,0,1682.391,964.391,0,0,0,0,0,0,0,36.11,65.18,18563.307
BGR,Europe,Bulgaria,2020,Aug,0,2340.955,658.566,0,0,0,0,0,0,0,41.67,65.18,18563.307
BGR,Europe,Bulgaria,2020,Sep,0,2998.225,657.266,0,0,0,0,0,0,0,38.89,65.18,18563.307
BGR,Europe,Bulgaria,2020,Oct,0,7605.155,4606.929,0,0,0,0,0,0,0,35.19,65.18,18563.307
BGR,Europe,Bulgaria,2020,Nov,0,20911.154,13306,0,0,0,0,0,0,0,48.15,65.18,18563.307
BGR,Europe,Bulgaria,2020,Dec,0,29109.535,8198.381,0,0,2889,0.07,0.07,0.07,0,53.7,65.18,18563.307
BGR,Europe,Bulgaria,2021,Feb,0,35552.991,4071.415,0,0,171320,3.06,2.52,3.06,0,53.7,65.18,18563.307
BGR,Europe,Bulgaria,2021,Mar,0,49310.745,13757.757,0,0,259998,6.8,5.43,6.8,0.001,53.7,65.18,18563.307
BGR,Europe,Bulgaria,2021,Apr,0,55957.124,6646.38,0,0,166000,9.19,7.34,9.19,0.001,53.7,65.18,18563.307
BGR,Europe,Bulgaria,2021,Jan,0,31481.576,2372.042,0,0,34989,0.59,0.4,0.59,0,53.7,65.18,18563.307
BFA,Africa,Burkina Faso,2020,Mar,0,12.486,12.488,0,0,0,0,0,0,0,0,70.151,1703.102
BFA,Africa,Burkina Faso,2020,Apr,0,30.856,18.372,0,0,0,0,0,0,0,84.26,70.151,1703.102
BFA,Africa,Burkina Faso,2020,May,0,40.52,9.665,0,0,0,0,0,0,0,84.26,70.151,1703.102
BFA,Africa,Burkina Faso,2020,Jun,0,46.021,5.505,0,0,0,0,0,0,0,45.37,70.151,1703.102
BFA,Africa,Burkina Faso,2020,Jul,0,52.91,6.891,0,0,0,0,0,0,0,45.37,70.151,1703.102
BFA,Africa,Burkina Faso,2020,Aug,0,65.444,12.534,0,0,0,0,0,0,0,56.48,70.151,1703.102
BFA,Africa,Burkina Faso,2020,Sep,0,98.358,32.912,0,0,0,0,0,0,0,48.15,70.151,1703.102
BFA,Africa,Burkina Faso,2020,Oct,0,119.598,21.24,0,0,0,0,0,0,0,36.11,70.151,1703.102
BFA,Africa,Burkina Faso,2020,Nov,0,138.064,18.466,0,0,0,0,0,0,0,22.22,70.151,1703.102
BFA,Africa,Burkina Faso,2020,Dec,0,320.859,182.793,0,0,0,0,0,0,0,13.89,70.151,1703.102
BFA,Africa,Burkina Faso,2021,Feb,0,573.212,62.193,0,0,0,0,0,0,0,16.67,70.151,1703.102
BFA,Africa,Burkina Faso,2021,Mar,0,608.373,35.161,0,0,0,0,0,0,0,22.22,70.151,1703.102
BFA,Africa,Burkina Faso,2021,Apr,0,628.992,20.621,0,0,0,0,0,0,0,30.56,70.151,1703.102
BFA,Africa,Burkina Faso,2021,Jan,0,511.02,190.162,0,0,0,0,0,0,0,13.89,70.151,1703.102
BDI,Africa,Burundi,2020,Mar,0,0.168,0.168,0,0,0,0,0,0,0,13.89,423.062,702.225
BDI,Africa,Burundi,2020,Apr,0,0.925,0.757,0,0,0,0,0,0,0,13.89,423.062,702.225
BDI,Africa,Burundi,2020,May,0,5.298,4.373,0,0,0,0,0,0,0,13.89,423.062,702.225
BDI,Africa,Burundi,2020,Jun,0,14.297,8.999,0,0,0,0,0,0,0,13.89,423.062,702.225
BDI,Africa,Burundi,2020,Jul,0,32.546,18.251,0,0,0,0,0,0,0,13.89,423.062,702.225
BDI,Africa,Burundi,2020,Aug,0,37.424,4.875,0,0,0,0,0,0,0,11.11,423.062,702.225
BDI,Africa,Burundi,2020,Sep,0,42.722,5.296,0,0,0,0,0,0,0,11.11,423.062,702.225
BDI,Africa,Burundi,2020,Oct,0,49.198,6.473,0,0,0,0,0,0,0,14.81,423.062,702.225
BDI,Africa,Burundi,2020,Nov,0,57.86,8.661,0,0,0,0,0,0,0,14.81,423.062,702.225
BDI,Africa,Burundi,2020,Dec,0,68.793,10.931,0,0,0,0,0,0,0,14.81,423.062,702.225
BDI,Africa,Burundi,2021,Feb,0,185.774,48.527,0,0,0,0,0,0,0,24.07,423.062,702.225
BDI,Africa,Burundi,2021,Mar,0,236.318,50.543,0,0,0,0,0,0,0,14.81,423.062,702.225
BDI,Africa,Burundi,2021,Apr,0,292.411,56.094,0,0,0,0,0,0,0,16.67,423.062,702.225
BDI,Africa,Burundi,2021,Jan,0,137.249,68.456,0,0,0,0,0,0,0,14.81,423.062,702.225
KHM,Asia,Cambodia,2020,Feb,0,0.06,0,0,0,0,0,0,0,0,0,90.672,3645.07
KHM,Asia,Cambodia,2020,Mar,0,6.52,6.46,0,0,0,0,0,0,0,0,90.672,3645.07
KHM,Asia,Cambodia,2020,Apr,0,7.297,0.779,0,0,0,0,0,0,0,57.41,90.672,3645.07
KHM,Asia,Cambodia,2020,May,0,7.477,0.18,0,0,0,0,0,0,0,57.41,90.672,3645.07
KHM,Asia,Cambodia,2020,Jun,0,8.434,0.958,0,0,0,0,0,0,0,40.74,90.672,3645.07
KHM,Asia,Cambodia,2020,Jul,0,14.295,5.861,0,0,0,0,0,0,0,40.74,90.672,3645.07
KHM,Asia,Cambodia,2020,Aug,0,16.389,2.093,0,0,0,0,0,0,0,38.89,90.672,3645.07
KHM,Asia,Cambodia,2020,Sep,0,16.568,0.18,0,0,0,0,0,0,0,44.44,90.672,3645.07
KHM,Asia,Cambodia,2020,Oct,0,17.405,0.84,0,0,0,0,0,0,0,37.04,90.672,3645.07
KHM,Asia,Cambodia,2020,Nov,0,19.499,2.095,0,0,0,0,0,0,0,34.26,90.672,3645.07
KHM,Asia,Cambodia,2020,Dec,0,22.609,3.112,0,0,0,0,0,0,0,58.33,90.672,3645.07
KHM,Asia,Cambodia,2020,Jan,0,0.06,0.06,0,0,0,0,0,0,0,0,90.672,3645.07
KHM,Asia,Cambodia,2021,Feb,0,49.046,21.174,0,0,1492,0.08,0.08,0.08,0,50.93,90.672,3645.07
KHM,Asia,Cambodia,2021,Mar,0,145.942,96.895,0,0,558696,3.86,2.44,3.86,0,56.48,90.672,3645.07
KHM,Asia,Cambodia,2021,Apr,0,419.464,273.521,0,0,913363,9.33,7.52,9.33,0.001,65.74,90.672,3645.07
KHM,Asia,Cambodia,2021,Jan,0,27.873,5.266,0,0,0,0,0,0,0,54.63,90.672,3645.07
CMR,Africa,Cameroon,2020,Mar,0,7.27,7.272,0,0,0,0,0,0,0,0,50.885,3364.926
CMR,Africa,Cameroon,2020,Apr,0,69.013,61.741,0,0,0,0,0,0,0,57.41,50.885,3364.926
CMR,Africa,Cameroon,2020,May,0,222.408,153.394,0,0,0,0,0,0,0,63.89,50.885,3364.926
CMR,Africa,Cameroon,2020,Jun,0,474.349,251.941,0,0,0,0,0,0,0,60.19,50.885,3364.926
CMR,Africa,Cameroon,2020,Jul,0,650.007,175.659,0,0,0,0,0,0,0,60.19,50.885,3364.926
CMR,Africa,Cameroon,2020,Aug,0,721.092,71.086,0,0,0,0,0,0,0,60.19,50.885,3364.926
CMR,Africa,Cameroon,2020,Sep,0,784.981,63.89,0,0,0,0,0,0,0,57.41,50.885,3364.926
CMR,Africa,Cameroon,2020,Oct,0,820.957,35.977,0,0,0,0,0,0,0,52.78,50.885,3364.926
CMR,Africa,Cameroon,2020,Nov,0,920.859,99.903,0,0,0,0,0,0,0,45.37,50.885,3364.926
CMR,Africa,Cameroon,2020,Dec,0,989.872,69.014,0,0,0,0,0,0,0,31.48,50.885,3364.926
CMR,Africa,Cameroon,2021,Feb,0,1345.37,229.678,0,0,0,0,0,0,0,24.07,50.885,3364.926
